i	dep_id	name	dev_stat	url	code_list	longitude	latitude
51553	10238616	"Judge"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238616"	" AU "	-123.11942	41.27984
51696	10260741	"French Bar"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10260741"	" AU "	-123.61394	41.25953
51712	10263023	"Integral Consolidated"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263023"	" HG "	-122.53581	41.14425
51716	10263203	"Hansen"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263203"	" AU "	-123.09861	40.75954
51836	10280622	"Barundum"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10280622"	" AU "	-122.70191	41.32514
51869	10284919	"Spike Camp Chrome No.1"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10284919"	" CR "	-123.98615	41.42873
51883	10286493	"Hall Brothers"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286493"	" AU "	-122.5147	40.56655
51891	10287530	"Briggs"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287530"	" MN "	-123.49302	40.21765
52284	10029729	"Rattlesnake"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10029729"	" CR "	-123.97337	41.68982
52322	10035489	"Eureka & W.J.D. Prospects"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035489"	" AU "	-123.2378	41.26373
52323	10035864	"Niedra Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035864"	" AU "	-122.89389	41.10456
52617	10077536	"El Oro Dredging Co"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077536"	" AU "	-122.41665	40.39736
52683	10086606	"Gilta"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10086606"	" AU PB "	-123.3253	41.1954
52829	10103043	"Tabowle Mines Incorporated"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103043"	" AU "	-122.65193	40.72402
52831	10103301	"Banner"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103301"	" AU "	-122.95612	41.58512
52832	10103401	"Unnamed"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103401"	" AU "	-122.65694	41.09706
52884	10111155	"Greenhorn Blue Gravel Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111155"	" AU "	-122.64918	41.71484
52931	10117536	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117536"	" CR "	-122.4672	41.09705
52934	10117893	"Jims"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117893"	" AU AG "	-122.81172	41.69044
53283	10164886	"Blue Bird"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10164886"	" AU AG "	-122.4686	40.66925
53290	10165579	"Cinco Mineros Co"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165579"	" AU "	-123.14251	40.54955
53453	10189892	"Unnamed Location"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189892"	" CR "	-122.54531	41.47344
53454	10189898	"Mount Bolivar"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189898"	" AU "	-122.87612	41.26484
53458	10190490	"Dry Lake Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190490"	" MN "	-123.17221	40.45065
53622	10211808	"Delaney Group"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10211808"	" AU "	-123.57474	41.31923
53640	10214181	"Brown Dog"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214181"	" MN "	-123.37921	40.33315
53838	10238266	"Karrer"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238266"	" AU "	-122.64251	41.21654
53840	10238346	"Gilzean Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238346"	" AU "	-122.7303	40.72875
53841	10238719	"Unnamed Location"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238719"	" AU "	-123.56084	41.57263
53842	10238730	"Rehberger Property"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238730"	" AU AG "	-122.88691	40.77405
54007	10260394	"Inman No 1"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10260394"	" CR "	-123.95195	41.69482
54033	10263270	"Russian Hill Placer"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263270"	" AU "	-123.18693	41.31624
54202	10287768	"Swanson"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287768"	" AU "	-123.58443	40.88014
54348	10304696	"Kadas"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10304696"	" AU "	-122.65251	41.01815
54468	10008581	"Washington Mine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008581"	" W "	-122.66777	40.71652
54637	10030602	"Red Gap"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030602"	" CR "	-123.52085	41.26622
54655	10033672	"Black Bird Claim"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033672"	" MN "	-123.39139	40.32485
54656	10033706	"North Fork Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033706"	" MN "	-123.21667	40.17291
54662	10035581	"Katie May"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035581"	" AU "	-122.71973	41.74095
54665	10035882	"Excelsior Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035882"	" AU CU "	-122.77971	40.55041
54982	10077585	"Bjork Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077585"	" AU "	-122.57999	40.74374
54983	10077609	"Halcyron"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077609"	" AU "	-122.68027	40.71013
55250	10109219	"Fort Seward"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109219"	" MN "	-123.7114	40.20068
55266	10111176	"Woodfill and Barry Placer"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111176"	" AU "	-123.11918	41.28984
55308	10116508	"Auclair Suction Dredge"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116508"	" AU "	-122.6094	40.64235
55316	10117173	"Minaret"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117173"	" AU AG "	-122.96691	40.74375
55318	10117331	"Carr"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117331"	" MN "	-123.26641	40.51065
55320	10117588	"Groutt Placer"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117588"	" AU "	-123.25303	41.22234
55323	10117853	"Upham"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117853"	" AU "	-122.8039	40.59845
55453	10134504	"First One Today Placer"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134504"	" AU "	-123.02001	40.89044
55504	10140776	"Calumet"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10140776"	" AU "	-122.41969	40.64345
55508	10141477	"Reported Occurrence"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141477"	" MN "	-122.89972	41.56514
55509	10141508	"Moore and Descher Claim"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141508"	" AU "	-123.17003	41.31764
55859	10189295	"Shasta National Copper"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189295"	" CU "	-122.4817	40.80815
55868	10190725	"North Fork Coffee Cr. Placers"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190725"	" AU "	-122.85031	41.16014
56223	10238556	"Grattan Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238556"	" AU "	-123.11192	41.24294
56224	10238620	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238620"	" AU "	-123.35722	40.40925
56225	10238692	"Ironsides"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238692"	" AU "	-122.73612	41.71924
56226	10238698	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238698"	" ASB "	-122.61531	41.29924
56315	10251730	"Redwood Creek Bypass"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10251730"	" SDG "	-124.05805	41.28873
56400	10262995	"Beebee Bar Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262995"	" AU "	-123.01892	41.26514
56401	10263050	"White Bear Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263050"	" AU MN "	-123.15392	41.24564
56403	10263558	"Chapman"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263558"	" AU "	-122.78611	41.10374
56564	10286557	"Green"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286557"	" AU "	-122.7003	40.46845
56566	10286753	"Tryer Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286753"	" AU "	-123.30693	41.21294
56568	10286959	"Independence Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286959"	" AU "	-123.44694	41.65263
56569	10287036	"Chamberlain Ranch"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287036"	" ASB CR "	-122.56361	41.48544
57020	10034411	"Ellis"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034411"	" AU AG CU "	-122.48054	40.74679
57026	10035834	"North Star, Evening Star"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035834"	" AU AS "	-122.57861	41.15178
57027	10035878	"Rainbow"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035878"	" AU "	-122.79443	40.58374
57045	10038019	"Murray"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10038019"	" AU PGE_PT "	-123.49697	41.36233
57348	10077551	"Indiana Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077551"	" AU CU "	-122.47721	40.70152
57349	10077565	"Powhatan Mining Co Claim"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077565"	" ASB "	-122.40777	41.10679
57350	10077588	"Shasta King"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077588"	" CU AG ZN "	-122.49721	40.73291
57494	10095198	"Scott River Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10095198"	" MN "	-122.86779	41.6079
57560	10103285	"Big Cliff"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103285"	" AU "	-123.03445	41.29317
57650	10117174	"M N & F Group P M C"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117174"	" AU "	-122.88921	40.78925
57652	10117431	"Willow Creek Pit"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117431"	" SDG "	-122.53391	41.49674
57654	10117583	"Carr"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117583"	" AU AG "	-123.02191	40.67375
57655	10117634	"Ounce A Day"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117634"	" AU AG "	-123.18222	41.22454
58015	10163596	"Big Lagoon"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10163596"	" AU "	-123.71362	40.37904
58031	10166082	"Crazy Logger"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166082"	" AU "	-123.12112	41.14654
58366	10213684	"Prospect Hill No. 2"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213684"	" AU "	-123.54364	41.41843
58370	10214151	"Hale Assoc"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214151"	" AU "	-122.69551	41.16654
58498	10231611	"Unnamed Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10231611"	" CR "	-122.89922	41.57174
58500	10232183	"North Pole"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10232183"	" CR "	-123.07003	41.72593
58550	10238324	"Panwauket"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238324"	" AU "	-122.8517	40.59765
58551	10238555	"Klamath Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238555"	" AU "	-123.12332	41.25314
58553	10238954	"Blind Lode"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238954"	" AU "	-122.94332	41.59154
58749	10262975	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262975"	" SB "	-122.83441	40.65205
58750	10263112	"Watson Bar"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263112"	" AU "	-123.35672	40.79174
58754	10263415	"Henderson"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263415"	" AU PGE "	-123.56863	40.89454
59086	10310642	"Mammoth"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10310642"	" CU AU FE "	-122.45363	40.76113
59349	10030526	"Unknown"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030526"	" AU "	-124.06265	41.38454
59382	10033823	"Eastern"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033823"	" CU "	-122.51193	40.70652
59383	10034207	"Lorenze"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034207"	" CU "	-123.08944	40.76012
59393	10035458	"Queen"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035458"	" AU "	-122.75112	41.72428
59466	10043484	"Empire Claim"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043484"	" CR "	-123.265	40.40457
59703	10077735	"Bonanza Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077735"	" AU "	-123.31196	41.28623
59704	10077799	"Gallia Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077799"	" AU "	-123.18835	41.31428
59834	10095215	"Plummer Peak Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10095215"	" MN "	-123.23583	40.49235
59835	10095246	"Kestner and Thompson"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10095246"	" CU "	-122.66026	40.21819
59896	10103251	"Rough and Frye"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103251"	" AU "	-123.54614	41.40761
59897	10103413	"Rohlin"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103413"	" AU AG PB "	-122.92501	41.13817
59989	10116341	"Unnamed Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116341"	" AU "	-122.6283	40.71905
59990	10116375	"Spread Eagle Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116375"	" CU "	-122.4889	40.71515
59992	10116771	"Unnamed Location"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116771"	" AU "	-123.52194	41.51733
59994	10117074	"Jerry Lane Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117074"	" AU "	-123.44754	41.70153
60173	10141312	"Yellow Hill"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141312"	" AU "	-122.59801	41.28314
60175	10141400	"Little Field"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141400"	" AU "	-122.79051	41.30014
60339	10159889	"Onion Mountain Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10159889"	" CR "	-123.74924	41.38013
60379	10165415	"Double Header"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165415"	" AU "	-122.6672	40.67405
60381	10165860	"Albia"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165860"	" AU "	-123.28442	41.00014
60388	10166328	"Reported Occurrence"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166328"	" HG "	-122.60941	41.46374
60734	10212187	"Burrill Peak"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10212187"	" CR "	-123.70834	41.22673
60749	10214022	"Lost Indian No. 1"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214022"	" AU "	-123.34694	41.62343
60758	10214584	"Laws"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214584"	" AU "	-123.04391	40.71845
60952	10238540	"Leona Placer"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238540"	" AU "	-122.75471	41.09094
60953	10238632	"Unnamed Location"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238632"	" AU "	-122.87782	41.54314
60954	10238838	"Revival"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238838"	" AU AG "	-122.77721	40.77485
61125	10262776	"Elliott"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262776"	" AU "	-123.14862	41.32174
61128	10263177	"Costello"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263177"	" CR "	-122.76222	41.59924
61133	10263436	"Black Palangus"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263436"	" CU "	-123.44862	40.42125
61274	10280957	"Rainbow"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10280957"	" AU "	-122.7889	40.58315
61316	10287208	"Salmon River M. Co."	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287208"	" AU AG "	-123.27363	41.26264
61317	10287236	"Starvation"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287236"	" AU "	-122.7405	40.74675
61318	10287434	"Chambers Hydraulic"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287434"	" AU "	-123.07472	41.16984
61778	10033666	"Armstrong No. 2 Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033666"	" MN "	-123.30472	40.18791
61779	10033690	"Hart and Bear Deposits"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033690"	" MN "	-123.19944	40.13791
61781	10033860	"Marshall and Waters"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033860"	" CU "	-122.52054	40.71735
61794	10035499	"Nicolett"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035499"	" AU "	-123.10445	41.31456
61795	10035513	"Oro Grande Mining Co."	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035513"	" AU "	-122.82445	41.27095
61814	10038025	"Surpur Creek"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10038025"	" AU "	-123.94754	41.36566
61849	10043520	"Arrow Point Chrome Mine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043520"	" CR "	-123.04943	40.25791
61853	10043694	"Sunny Slope Claim, Collins Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043694"	" CR "	-123.08278	40.36707
62118	10077788	"Farnsworth Bros"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077788"	" AU "	-123.09529	41.12678
62354	10106537	"Crawley"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106537"	" AU "	-122.78083	41.29567
62427	10116888	"Brush Mountain Pit"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116888"	" PUM "	-122.47999	40.59095
62431	10117265	"Marrian and Goodale"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117265"	" AU "	-122.99942	41.33174
62613	10140521	"Thomas"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10140521"	" AU "	-123.51054	41.58983
62620	10141316	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141316"	" ASB "	-122.59861	41.26984
62621	10141415	"Yellow Pine"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141415"	" CR "	-123.37392	40.56514
62622	10141421	"Lucky Strike Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141421"	" AU "	-123.28422	41.10374
62625	10141785	"Montgomery"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141785"	" AU "	-122.76531	41.06544
62793	10164865	"Ten Lakes"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10164865"	" CU "	-122.56361	41.38654
62796	10165229	"Summit"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165229"	" AU "	-122.6972	40.70925
62800	10165884	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165884"	" CR "	-122.90191	40.95654
62801	10165985	"Bates"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165985"	" AU "	-122.78141	40.75795
62804	10166213	"Shield Placer"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166213"	" AU "	-123.34473	41.03594
62932	10184360	"Ell River Crushing Plant"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10184360"	" SDG "	-124.16894	40.60294
62966	10189683	"Siskiyou and Nightingale"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189683"	" AU "	-122.5233	40.92175
62967	10189693	"Big Bend Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189693"	" CU "	-123.03082	41.07314
63160	10213619	"Kangaroo Lode"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213619"	" AU "	-122.47189	40.61765
63163	10213932	"Petersburg Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213932"	" AU "	-123.08332	41.13764
63165	10214335	"Coyle"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214335"	" AU "	-122.69801	41.00705
63282	10231731	"Reported Occurrence"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10231731"	" AU PGE_PT "	-122.9533	40.30315
63328	10236094	"Pecwan Mine"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10236094"	" CR "	-123.78694	41.39313
63331	10236346	"Rowland Pit & Mill"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10236346"	" SDG "	-123.76504	41.01813
63341	10238313	"Lucky Ann"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238313"	" AU "	-122.52001	41.15095
63343	10238405	"Tom Taylor"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238405"	" AU "	-123.02332	41.30404
63344	10238550	"Meidell and Farrel"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238550"	" CR "	-122.91362	41.45454
63525	10262761	"Victor Mine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262761"	" MN "	-122.99671	40.48545
