i	dep_id	rec	group_name	inserted_by	insert_date	updated_by	update_date
2008	"10072682"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2009	"10072683"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2010	"10072684"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2011	"10072685"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2012	"10072686"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2013	"10072687"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2014	"10072688"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2015	"10072689"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2016	"10072690"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2017	"10072691"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2018	"10072692"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2019	"10072693"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2020	"10072694"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2021	"10072695"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2022	"10072696"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2023	"10072697"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2024	"10072698"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2025	"10072699"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2026	"10072700"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2027	"10072701"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2028	"10072702"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2029	"10072703"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2030	"10072704"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2031	"10072705"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2032	"10072706"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2033	"10072707"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2034	"10072708"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2035	"10072709"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2036	"10072710"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2037	"10072711"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2038	"10072712"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2039	"10072713"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2040	"10072714"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2041	"10072715"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2042	"10072716"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2043	"10072717"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2044	"10072718"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2045	"10072719"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2046	"10072720"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2047	"10072721"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2048	"10072722"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2049	"10072723"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2050	"10072724"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2051	"10072725"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2052	"10072726"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2053	"10072728"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2054	"10072729"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2055	"10072730"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2056	"10018816"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
2057	"10072731"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2058	"10072732"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2059	"10072733"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2060	"10072734"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2061	"10072735"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2062	"10072736"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2063	"10072737"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2064	"10072738"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2065	"10072739"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2066	"10072740"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2067	"10072741"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2068	"10072742"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2069	"10072743"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2070	"10072744"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2071	"10072745"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2072	"10072746"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2073	"10072747"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2074	"10072748"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2075	"10072749"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2076	"10072750"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2077	"10072751"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2078	"10072752"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2079	"10072753"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2080	"10072754"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2081	"10072755"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2082	"10072756"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2083	"10072757"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2084	"10072758"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2085	"10072759"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2086	"10072760"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2087	"10072761"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2088	"10072762"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2089	"10072763"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2090	"10072764"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2091	"10072765"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2092	"10072766"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2093	"10072767"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2094	"10072768"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2095	"10072769"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2096	"10072770"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2097	"10072771"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2098	"10072772"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2099	"10072773"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2100	"10072774"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2101	"10072775"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2102	"10072776"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2103	"10072777"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2104	"10072778"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2105	"10072779"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2106	"10072780"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2107	"10072781"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2108	"10072782"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2109	"10072783"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2110	"10072784"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2111	"10072785"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2112	"10072786"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2113	"10072787"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2114	"10072788"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2115	"10072789"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2116	"10072790"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2117	"10072791"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2118	"10072792"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2119	"10072793"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2120	"10072794"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2121	"10072795"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2122	"10072796"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2123	"10072797"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2124	"10072798"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2125	"10072799"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2126	"10072800"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2127	"10072801"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2128	"10072802"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2129	"10072803"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2130	"10072804"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2131	"10072805"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2132	"10072806"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2133	"10072807"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2134	"10072808"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2135	"10072809"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2136	"10072810"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2137	"10072811"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2138	"10072812"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2139	"10072813"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2140	"10072814"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2141	"10072815"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2142	"10072816"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2143	"10072817"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2144	"10072818"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2145	"10018810"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
2146	"10072819"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2147	"10072820"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2148	"10072821"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2149	"10072822"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2150	"10072823"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2151	"10072824"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2152	"10072825"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2153	"10072826"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2154	"10072827"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2155	"10072828"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2156	"10072829"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2157	"10072830"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2158	"10072831"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2159	"10072832"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2160	"10072833"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2161	"10072834"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2162	"10072835"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2163	"10072836"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2164	"10072837"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2165	"10072838"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2166	"10072839"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2167	"10072840"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2168	"10072841"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2169	"10072842"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2170	"10072843"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2171	"10072844"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2172	"10072845"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2173	"10072846"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2174	"10072847"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2175	"10072848"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2176	"10072849"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2177	"10072850"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2178	"10072851"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2179	"10072852"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2180	"10072853"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2181	"10072854"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2182	"10072855"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2183	"10072856"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2184	"10072857"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2185	"10072858"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2186	"10072859"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2187	"10072860"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2188	"10072861"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2189	"10072862"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2190	"10072863"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2191	"10072864"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2192	"10072865"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2193	"10072866"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2194	"10072867"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2195	"10072868"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2196	"10072869"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2197	"10072870"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2198	"10072871"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2199	"10072872"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2200	"10072873"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2201	"10072874"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2202	"10072875"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2203	"10072876"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2204	"10072877"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2205	"10072878"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2206	"10072879"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2207	"10072880"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2208	"10072881"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2209	"10072882"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2210	"10072883"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2211	"10072884"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2212	"10072885"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2213	"10072886"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2214	"10072887"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2215	"10072888"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2216	"10072889"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2217	"10072890"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2218	"10072891"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2219	"10072892"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2220	"10072893"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2221	"10072894"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2222	"10072895"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2223	"10072896"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2224	"10072897"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2225	"10072898"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2226	"10072899"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2227	"10072900"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2228	"10072901"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2229	"10072902"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2230	"10072903"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2231	"10072904"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2232	"10072905"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2233	"10072906"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2234	"10018810"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
2235	"10072907"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2236	"10072908"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2237	"10072909"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2238	"10072910"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2239	"10072911"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2240	"10072912"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2241	"10072913"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2242	"10072914"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2243	"10072915"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2244	"10072916"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2245	"10072917"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2246	"10072918"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2247	"10072919"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2248	"10072920"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2249	"10072921"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2250	"10072922"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2251	"10072923"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2252	"10072924"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2253	"10072925"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2254	"10072926"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2255	"10072927"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2256	"10072928"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2257	"10072929"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2258	"10072930"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2259	"10072931"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2260	"10072932"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2261	"10072933"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2262	"10072934"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2263	"10072935"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2264	"10072936"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2265	"10072937"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2266	"10072938"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2267	"10072939"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2268	"10072940"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2269	"10072942"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2270	"10072943"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2271	"10072944"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2272	"10072945"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2273	"10072946"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2274	"10072948"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2275	"10072949"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2276	"10072950"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2277	"10072951"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2278	"10072952"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2279	"10072953"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2280	"10072954"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2281	"10072955"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2282	"10072956"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2283	"10072957"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2284	"10072958"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2285	"10072959"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
2286	"10072960"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"04-MAY-11"	""	""
